"TIME_PERIOD";"GEO";"ERWP";"ERWL";"POP1564";"UNIT_MEA";"OBS_VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
2016;"CH063";"Total";"1";"1";"pers";3029;21.0220;"A"
2016;"CH063";"Total";"Total";"1";"pers";87583;2.2349;"A"
2016;"CH064";"Total";"0";"1";"pers";20325;4.5915;"A"
2016;"CH064";"Total";"1";"1";"pers";658.65384;44.1848;"U"
2016;"CH064";"Total";"Total";"1";"pers";20984;4.3959;"A"
2016;"CH065";"Total";"0";"1";"pers";23006;4.6809;"A"
2016;"CH065";"Total";"1";"1";"pers";559.23363;50.0759;"U"
2016;"CH065";"Total";"Total";"1";"pers";23565;4.5485;"A"
2016;"CH051";"Total";"0";"1";"pers";20979;5.0737;"A"
2016;"CH051";"Total";"1";"1";"pers";1032;36.9423;"U"
2016;"CH051";"Total";"Total";"1";"pers";22011;4.7830;"A"
2016;"CH066";"Total";"0";"1";"pers";65274;1.9310;"A"
2016;"CH066";"Total";"1";"1";"pers";3100;14.4298;"A"
2016;"CH066";"Total";"Total";"1";"pers";68374;1.8187;"A"
2016;"CH022";"Total";"0";"1";"pers";161032;1.7157;"A"
2016;"CH022";"Total";"1";"1";"pers";9349;11.7703;"A"
2016;"CH022";"Total";"Total";"1";"pers";170381;1.5936;"A"
2016;"CH023";"Total";"0";"1";"pers";139198;1.9778;"A"
2016;"CH023";"Total";"1";"1";"pers";7195;14.2086;"A"
2016;"CH023";"Total";"Total";"1";"pers";146392;1.8697;"A"
2016;"CH031";"Total";"0";"1";"pers";93797;2.5303;"A"
2016;"CH031";"Total";"1";"1";"pers";6640;14.4882;"A"
2016;"CH031";"Total";"Total";"1";"pers";100437;2.3384;"A"
2016;"CH032";"Total";"0";"1";"pers";138654;2.0606;"A"
2016;"CH032";"Total";"1";"1";"pers";6851;14.1925;"A"
2016;"CH032";"Total";"Total";"1";"pers";145505;1.9566;"A"
2016;"CH052";"Total";"0";"1";"pers";40563;3.7253;"A"
2016;"CH052";"Total";"1";"1";"pers";2239;25.0416;"A"
2016;"CH052";"Total";"Total";"1";"pers";42802;3.5036;"A"
2016;"CH053";"Total";"0";"1";"pers";29080;4.2643;"A"
2016;"CH053";"Total";"1";"1";"pers";1114;35.7355;"U"
2016;"CH053";"Total";"Total";"1";"pers";30194;4.0672;"A"
2016;"CH054";"Total";"0";"1";"pers";8379;7.5577;"A"
2016;"CH054";"Total";"1";"1";"pers";276.52219;69.1125;"U"
2016;"CH054";"Total";"Total";"1";"pers";8655;7.2462;"A"
2016;"CH055";"Total";"0";"1";"pers";260868;1.3936;"A"
2016;"CH055";"Total";"1";"1";"pers";13072;10.0987;"A"
2016;"CH055";"Total";"Total";"1";"pers";273939;1.3112;"A"
2016;"CH056";"Total";"0";"1";"pers";104670;2.1880;"A"
2016;"CH056";"Total";"1";"1";"pers";2655;21.8229;"A"
2016;"CH056";"Total";"Total";"1";"pers";107326;2.1182;"A"
2016;"CH033";"Total";"0";"1";"pers";352022;1.1943;"A"
2016;"CH033";"Total";"1";"1";"pers";17009;8.9655;"A"
2016;"CH033";"Total";"Total";"1";"pers";369032;1.1236;"A"
2016;"CH057";"Total";"0";"1";"pers";144943;1.3040;"A"
2016;"CH057";"Total";"1";"1";"pers";6146;10.5289;"A"
2016;"CH057";"Total";"Total";"1";"pers";151088;1.2377;"A"
2016;"CH070";"Total";"0";"1";"pers";154275;1.4215;"A"
2016;"CH070";"Total";"1";"1";"pers";12408;7.1124;"A"
2016;"CH070";"Total";"Total";"1";"pers";166683;1.3150;"A"
2016;"CH011";"Total";"0";"1";"pers";372723;0.8540;"A"
2016;"CH011";"Total";"1";"1";"pers";32235;4.4181;"A"
2016;"CH011";"Total";"Total";"1";"pers";404957;0.7743;"A"
2016;"CH012";"Total";"0";"1";"pers";163492;1.8408;"A"
2016;"CH012";"Total";"1";"1";"pers";10716;11.0743;"A"
2016;"CH012";"Total";"Total";"1";"pers";174208;1.7136;"A"
2016;"CH024";"Total";"0";"1";"pers";83935;1.8548;"A"
2016;"CH024";"Total";"1";"1";"pers";8133;8.9339;"A"
2016;"CH024";"Total";"Total";"1";"pers";92068;1.6734;"A"
2016;"CH013";"Total";"0";"1";"pers";202702;1.3144;"A"
2016;"CH013";"Total";"1";"1";"pers";25590;5.2580;"A"
2016;"CH013";"Total";"Total";"1";"pers";228292;1.1590;"A"
2016;"CH025";"Total";"0";"1";"pers";33636;4.1771;"A"
2016;"CH025";"Total";"1";"1";"pers";2408;23.1924;"A"
2016;"CH025";"Total";"Total";"1";"pers";36044;3.8706;"A"
2016;"CH";"Total";"0";"1";"pers";4258924;0.3181;"A"
2016;"CH";"Total";"1";"1";"pers";246760;2.0585;"A"
2016;"CH";"Total";"Total";"1";"pers";4505684;0.2975;"A"
2016;"CH040";"Total";"0";"1";"pers in %";94.92956;0.2630;"A"
2016;"CH040";"Total";"1";"1";"pers in %";5.07044;0.2630;"A"
2016;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH021";"Total";"0";"1";"pers in %";95.62624;0.3113;"A"
2016;"CH021";"Total";"1";"1";"pers in %";4.37376;0.3113;"A"
2016;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH061";"Total";"0";"1";"pers in %";96.72551;0.3219;"A"
2016;"CH061";"Total";"1";"1";"pers in %";3.27449;0.3219;"A"
2016;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH062";"Total";"0";"1";"pers in %";98.10166;1.1505;"A"
2016;"CH062";"Total";"1";"1";"pers in %";1.89834;1.1505;"U"
2016;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH063";"Total";"0";"1";"pers in %";96.54197;0.7213;"A"
2016;"CH063";"Total";"1";"1";"pers in %";3.45803;0.7213;"A"
2016;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH064";"Total";"0";"1";"pers in %";96.86113;1.3771;"A"
2016;"CH064";"Total";"1";"1";"pers in %";3.13887;1.3771;"U"
2016;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH065";"Total";"0";"1";"pers in %";97.62686;1.1811;"A"
2016;"CH065";"Total";"1";"1";"pers in %";2.37314;1.1811;"U"
2016;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH051";"Total";"0";"1";"pers in %";95.31045;1.7131;"A"
2016;"CH051";"Total";"1";"1";"pers in %";4.68955;1.7131;"U"
2016;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH066";"Total";"0";"1";"pers in %";95.46623;0.6477;"A"
2016;"CH066";"Total";"1";"1";"pers in %";4.53377;0.6477;"A"
2016;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH022";"Total";"0";"1";"pers in %";94.51301;0.6378;"A"
2016;"CH022";"Total";"1";"1";"pers in %";5.48699;0.6378;"A"
2016;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH023";"Total";"0";"1";"pers in %";95.08539;0.6886;"A"
2016;"CH023";"Total";"1";"1";"pers in %";4.91461;0.6886;"A"
2016;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH031";"Total";"0";"1";"pers in %";93.38853;0.9426;"A"
2016;"CH031";"Total";"1";"1";"pers in %";6.61147;0.9426;"A"
2016;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH032";"Total";"0";"1";"pers in %";95.29186;0.6597;"A"
2016;"CH032";"Total";"1";"1";"pers in %";4.70814;0.6597;"A"
2016;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH052";"Total";"0";"1";"pers in %";94.76912;1.2921;"A"
2016;"CH052";"Total";"1";"1";"pers in %";5.23088;1.2921;"A"
2016;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH053";"Total";"0";"1";"pers in %";96.30952;1.3075;"A"
2016;"CH053";"Total";"1";"1";"pers in %";3.69048;1.3075;"U"
2016;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH054";"Total";"0";"1";"pers in %";96.80512;2.1923;"A"
2016;"CH054";"Total";"1";"1";"pers in %";3.19488;2.1923;"U"
2016;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH055";"Total";"0";"1";"pers in %";95.22831;0.4765;"A"
2016;"CH055";"Total";"1";"1";"pers in %";4.77169;0.4765;"A"
2016;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH056";"Total";"0";"1";"pers in %";97.52592;0.5373;"A"
2016;"CH056";"Total";"1";"1";"pers in %";2.47408;0.5373;"A"
2016;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH033";"Total";"0";"1";"pers in %";95.39085;0.4089;"A"
2016;"CH033";"Total";"1";"1";"pers in %";4.60915;0.4089;"A"
2016;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH057";"Total";"0";"1";"pers in %";95.93240;0.4241;"A"
2016;"CH057";"Total";"1";"1";"pers in %";4.06760;0.4241;"A"
2016;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH070";"Total";"0";"1";"pers in %";92.55585;0.5188;"A"
2016;"CH070";"Total";"1";"1";"pers in %";7.44415;0.5188;"A"
2016;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH011";"Total";"0";"1";"pers in %";92.03999;0.3451;"A"
2016;"CH011";"Total";"1";"1";"pers in %";7.96001;0.3451;"A"
2016;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH012";"Total";"0";"1";"pers in %";93.84853;0.6705;"A"
2016;"CH012";"Total";"1";"1";"pers in %";6.15147;0.6705;"A"
2016;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH024";"Total";"0";"1";"pers in %";91.16613;0.7713;"A"
2016;"CH024";"Total";"1";"1";"pers in %";8.83387;0.7713;"A"
2016;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH013";"Total";"0";"1";"pers in %";88.79056;0.5722;"A"
2016;"CH013";"Total";"1";"1";"pers in %";11.20944;0.5722;"A"
2016;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH025";"Total";"0";"1";"pers in %";93.31854;1.5238;"A"
2016;"CH025";"Total";"1";"1";"pers in %";6.68146;1.5238;"A"
2016;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2016;"CH";"Total";"0";"1";"pers in %";94.52335;0.3007;"A"
2016;"CH";"Total";"1";"1";"pers in %";5.47665;0.1127;"A"
2016;"CH";"Total";"Total";"1";"pers in %";100.00000;0.2975;"A"
2017;"CH040";"1";"Total";"Total";"pers";866015;0.6997;"A"
2017;"CH040";"Total";"Total";"Total";"pers";1247724;0.1219;"A"
2017;"CH021";"1";"Total";"Total";"pers";572974;0.8504;"A"
2017;"CH021";"Total";"Total";"Total";"pers";863405;0.1173;"A"
2017;"CH061";"1";"Total";"Total";"pers";234071;0.9881;"A"
2017;"CH061";"Total";"Total";"Total";"pers";337045;0.1451;"A"
2017;"CH062";"1";"Total";"Total";"pers";20257;4.8684;"A"
2017;"CH062";"Total";"Total";"Total";"pers";30188;0.8551;"A"
2017;"CH063";"1";"Total";"Total";"pers";90643;2.1342;"A"
2017;"CH063";"Total";"Total";"Total";"pers";131851;0.3073;"A"
2017;"CH064";"1";"Total";"Total";"pers";22066;4.1392;"A"
2017;"CH064";"Total";"Total";"Total";"pers";31369;0.8618;"A"
2017;"CH065";"1";"Total";"Total";"pers";24895;4.0070;"A"
2017;"CH065";"Total";"Total";"Total";"pers";36497;0.6304;"A"
2017;"CH051";"1";"Total";"Total";"pers";23341;4.4970;"A"
2017;"CH051";"Total";"Total";"Total";"pers";33877;1.0157;"A"
2017;"CH066";"1";"Total";"Total";"pers";71578;1.7175;"A"
2017;"CH066";"Total";"Total";"Total";"pers";104140;0.2874;"A"
2017;"CH022";"1";"Total";"Total";"pers";176137;1.5324;"A"
2017;"CH022";"Total";"Total";"Total";"pers";256724;0.2188;"A"
2017;"CH023";"1";"Total";"Total";"pers";152455;1.7320;"A"
2017;"CH023";"Total";"Total";"Total";"pers";228967;0.2705;"A"
2017;"CH031";"1";"Total";"Total";"pers";103625;2.2292;"A"
2017;"CH031";"Total";"Total";"Total";"pers";163014;0.3625;"A"
2017;"CH032";"1";"Total";"Total";"pers";149402;1.8748;"A"
2017;"CH032";"Total";"Total";"Total";"pers";241873;0.2477;"A"
2017;"CH052";"1";"Total";"Total";"pers";43452;3.4474;"A"
2017;"CH052";"Total";"Total";"Total";"pers";68545;0.5144;"A"
2017;"CH053";"1";"Total";"Total";"pers";30997;3.8125;"A"
2017;"CH053";"Total";"Total";"Total";"pers";46019;0.5588;"A"
2017;"CH054";"1";"Total";"Total";"pers";8823;6.8694;"A"
2017;"CH054";"Total";"Total";"Total";"pers";13295;1.6454;"A"
2017;"CH055";"1";"Total";"Total";"pers";281210;1.2920;"A"
2017;"CH055";"Total";"Total";"Total";"pers";420349;0.1928;"A"
2017;"CH056";"1";"Total";"Total";"pers";111798;2.0529;"A"
2017;"CH056";"Total";"Total";"Total";"pers";168961;0.3311;"A"
2017;"CH033";"1";"Total";"Total";"pers";380843;1.0825;"A"
2017;"CH033";"Total";"Total";"Total";"pers";559727;0.1729;"A"
2017;"CH057";"1";"Total";"Total";"pers";156720;1.1777;"A"
2017;"CH057";"Total";"Total";"Total";"pers";228855;0.2280;"A"
2017;"CH070";"1";"Total";"Total";"pers";171738;1.2532;"A"
2017;"CH070";"Total";"Total";"Total";"pers";300858;0.1250;"A"
2017;"CH011";"1";"Total";"Total";"pers";419055;0.7568;"A"
2017;"CH011";"Total";"Total";"Total";"pers";647327;0.1047;"A"
2017;"CH012";"1";"Total";"Total";"pers";180703;1.6242;"A"
2017;"CH012";"Total";"Total";"Total";"pers";285305;0.2101;"A"
2017;"CH024";"1";"Total";"Total";"pers";92699;1.6167;"A"
2017;"CH024";"Total";"Total";"Total";"pers";146929;0.2123;"A"
2017;"CH013";"1";"Total";"Total";"pers";236952;1.0883;"A"
2017;"CH013";"Total";"Total";"Total";"pers";382408;0.1813;"A"
2017;"CH025";"1";"Total";"Total";"pers";35915;3.9485;"A"
2017;"CH025";"Total";"Total";"Total";"pers";60947;0.5822;"A"
2017;"CH";"1";"Total";"Total";"pers";4658362;0.2876;"A"
2017;"CH";"Total";"Total";"Total";"pers";7036199;0.0441;"A"
2017;"CH040";"1";"Total";"Total";"pers in %";69.40757;0.4632;"A"
2017;"CH040";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH021";"1";"Total";"Total";"pers in %";66.36214;0.5474;"A"
2017;"CH021";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH061";"1";"Total";"Total";"pers in %";69.44805;0.6681;"A"
2017;"CH061";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH062";"1";"Total";"Total";"pers in %";67.10260;2.9771;"A"
2017;"CH062";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH063";"1";"Total";"Total";"pers in %";68.74624;1.4221;"A"
2017;"CH063";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH064";"1";"Total";"Total";"pers in %";70.34251;2.9180;"A"
2017;"CH064";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH065";"1";"Total";"Total";"pers in %";68.21108;2.7252;"A"
2017;"CH065";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH051";"1";"Total";"Total";"pers in %";68.90035;2.8112;"A"
2017;"CH051";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH066";"1";"Total";"Total";"pers in %";68.73225;1.1326;"A"
2017;"CH066";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH022";"1";"Total";"Total";"pers in %";68.60950;1.0166;"A"
2017;"CH022";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH023";"1";"Total";"Total";"pers in %";66.58362;1.1254;"A"
2017;"CH023";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH031";"1";"Total";"Total";"pers in %";63.56791;1.3710;"A"
2017;"CH031";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH032";"1";"Total";"Total";"pers in %";61.76887;1.1141;"A"
2017;"CH032";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH052";"1";"Total";"Total";"pers in %";63.39263;2.1221;"A"
2017;"CH052";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH053";"1";"Total";"Total";"pers in %";67.35658;2.4551;"A"
2017;"CH053";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH054";"1";"Total";"Total";"pers in %";66.36247;4.8542;"A"
2017;"CH054";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH055";"1";"Total";"Total";"pers in %";66.89919;0.8192;"A"
2017;"CH055";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH056";"1";"Total";"Total";"pers in %";66.16767;1.2907;"A"
2017;"CH056";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH033";"1";"Total";"Total";"pers in %";68.04076;0.7069;"A"
2017;"CH033";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH057";"1";"Total";"Total";"pers in %";68.47989;0.7708;"A"
2017;"CH057";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH070";"1";"Total";"Total";"pers in %";57.08281;0.6936;"A"
2017;"CH070";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH011";"1";"Total";"Total";"pers in %";64.73626;0.4740;"A"
2017;"CH011";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH012";"1";"Total";"Total";"pers in %";63.33667;1.0083;"A"
2017;"CH012";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH024";"1";"Total";"Total";"pers in %";63.09108;0.9794;"A"
2017;"CH024";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH013";"1";"Total";"Total";"pers in %";61.96301;0.6409;"A"
2017;"CH013";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH025";"1";"Total";"Total";"pers in %";58.92794;2.2217;"A"
2017;"CH025";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2017;"CH";"1";"Total";"Total";"pers in %";66.20565;0.1904;"A"
2017;"CH";"Total";"Total";"Total";"pers in %";100.00000;0.0441;"A"
2017;"CH040";"1";"Total";"1";"pers";843044;0.7317;"A"
2017;"CH040";"Total";"Total";"1";"pers";1006655;0.5371;"A"
2017;"CH021";"1";"Total";"1";"pers";558033;0.8843;"A"
2017;"CH021";"Total";"Total";"1";"pers";663048;0.6705;"A"
2017;"CH061";"1";"Total";"1";"pers";228062;1.0304;"A"
2017;"CH061";"Total";"Total";"1";"pers";270826;0.7508;"A"
2017;"CH062";"1";"Total";"1";"pers";19855;5.0259;"A"
2017;"CH062";"Total";"Total";"1";"pers";23382;3.8835;"A"
2017;"CH063";"1";"Total";"1";"pers";88467;2.2177;"A"
2017;"CH063";"Total";"Total";"1";"pers";106247;1.5869;"A"
2017;"CH064";"1";"Total";"1";"pers";21296;4.3686;"A"
2017;"CH064";"Total";"Total";"1";"pers";24916;3.2252;"A"
2017;"CH065";"1";"Total";"1";"pers";24096;4.2066;"A"
2017;"CH065";"Total";"Total";"1";"pers";28445;3.1415;"A"
2017;"CH051";"1";"Total";"1";"pers";22708;4.6995;"A"
2017;"CH051";"Total";"Total";"1";"pers";26431;3.7170;"A"
2017;"CH066";"1";"Total";"1";"pers";69799;1.7853;"A"
2017;"CH066";"Total";"Total";"1";"pers";84416;1.2638;"A"
2017;"CH022";"1";"Total";"1";"pers";173149;1.5754;"A"
2017;"CH022";"Total";"Total";"1";"pers";210774;1.0912;"A"
2017;"CH023";"1";"Total";"1";"pers";148594;1.7996;"A"
2017;"CH023";"Total";"Total";"1";"pers";179103;1.3261;"A"
2017;"CH031";"1";"Total";"1";"pers";100920;2.3164;"A"
2017;"CH031";"Total";"Total";"1";"pers";127091;1.6298;"A"
2017;"CH032";"1";"Total";"1";"pers";144807;1.9538;"A"
2017;"CH032";"Total";"Total";"1";"pers";182434;1.3940;"A"
2017;"CH052";"1";"Total";"1";"pers";42339;3.5724;"A"
2017;"CH052";"Total";"Total";"1";"pers";52494;2.5815;"A"
2017;"CH053";"1";"Total";"1";"pers";29963;4.0179;"A"
2017;"CH053";"Total";"Total";"1";"pers";36107;2.9500;"A"
2017;"CH054";"1";"Total";"1";"pers";8613;7.0661;"A"
2017;"CH054";"Total";"Total";"1";"pers";10451;4.8112;"A"
2017;"CH055";"1";"Total";"1";"pers";275154;1.3363;"A"
2017;"CH055";"Total";"Total";"1";"pers";334757;0.9566;"A"
2017;"CH056";"1";"Total";"1";"pers";108203;2.1558;"A"
2017;"CH056";"Total";"Total";"1";"pers";129414;1.6240;"A"
2017;"CH033";"1";"Total";"1";"pers";372459;1.1210;"A"
2017;"CH033";"Total";"Total";"1";"pers";448365;0.8088;"A"
2017;"CH057";"1";"Total";"1";"pers";152930;1.2239;"A"
2017;"CH057";"Total";"Total";"1";"pers";183972;0.8853;"A"
2017;"CH070";"1";"Total";"1";"pers";166570;1.2991;"A"
2017;"CH070";"Total";"Total";"1";"pers";225417;0.8533;"A"
2017;"CH011";"1";"Total";"1";"pers";409989;0.7807;"A"
2017;"CH011";"Total";"Total";"1";"pers";522717;0.5156;"A"
2017;"CH012";"1";"Total";"1";"pers";176589;1.6739;"A"
2017;"CH012";"Total";"Total";"1";"pers";222017;1.1512;"A"
2017;"CH024";"1";"Total";"1";"pers";90999;1.6592;"A"
2017;"CH024";"Total";"Total";"1";"pers";115449;1.1483;"A"
2017;"CH013";"1";"Total";"1";"pers";231177;1.1256;"A"
2017;"CH013";"Total";"Total";"1";"pers";306969;0.7274;"A"
2017;"CH025";"1";"Total";"1";"pers";35384;4.0223;"A"
2017;"CH025";"Total";"Total";"1";"pers";46535;2.7272;"A"
2017;"CH";"1";"Total";"1";"pers";4543201;0.2987;"A"
2017;"CH";"Total";"Total";"1";"pers";5568432;0.2137;"A"
2017;"CH040";"1";"Total";"1";"pers in %";83.74709;0.4250;"A"
2017;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH021";"1";"Total";"1";"pers in %";84.16183;0.4893;"A"
2017;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH061";"1";"Total";"1";"pers in %";84.20985;0.5960;"A"
2017;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH062";"1";"Total";"1";"pers in %";84.91786;2.6647;"A"
2017;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH063";"1";"Total";"1";"pers in %";83.26516;1.2903;"A"
2017;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH064";"1";"Total";"1";"pers in %";85.47018;2.4691;"A"
2017;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH065";"1";"Total";"1";"pers in %";84.71031;2.3785;"A"
2017;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH051";"1";"Total";"1";"pers in %";85.91298;2.5032;"A"
2017;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH066";"1";"Total";"1";"pers in %";82.68439;1.0406;"A"
2017;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH022";"1";"Total";"1";"pers in %";82.14896;0.9414;"A"
2017;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH023";"1";"Total";"1";"pers in %";82.96588;1.0327;"A"
2017;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH031";"1";"Total";"1";"pers in %";79.40756;1.3371;"A"
2017;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH032";"1";"Total";"1";"pers in %";79.37522;1.0850;"A"
2017;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH052";"1";"Total";"1";"pers in %";80.65439;2.0250;"A"
2017;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH053";"1";"Total";"1";"pers in %";82.98459;2.2642;"A"
2017;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH054";"1";"Total";"1";"pers in %";82.41558;4.1541;"A"
2017;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH055";"1";"Total";"1";"pers in %";82.19522;0.7602;"A"
2017;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH056";"1";"Total";"1";"pers in %";83.60977;1.1717;"A"
2017;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH033";"1";"Total";"1";"pers in %";83.07059;0.6450;"A"
2017;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH057";"1";"Total";"1";"pers in %";83.12659;0.7034;"A"
2017;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH070";"1";"Total";"1";"pers in %";73.89436;0.7185;"A"
2017;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH011";"1";"Total";"1";"pers in %";78.43431;0.4600;"A"
2017;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2017;"CH012";"1";"Total";"1";"pers in %";79.53864;0.9585;"A"
